File Name,Pitch Data
97.mid,"62,60,65,67,71,67,71,69,65,65,67,62,60,65,67,69,67,65,65,65,67,71,67,71,69,65,67,71,69,71,69,62,69,69,71,65,64,62,65,62,62,60,60,62,65,65,65,67,65,65,62,67,67,69,67,65,65"
98.mid,"62,65,62,62,60,65,67,65,67,69,69,69,69,72,69,67,69,67,69,67,65,64,65,67,65,64,62,62,62,65,62,62,60,65,69,65,67,69,69,69,67,65,67,65,64,62,60,62,65,64,62,62,69,69,69,67,67,65,67,69,67"
99.mid,"60,60,62,62,62,65,64,62,64,64,62,69,64,65,64,62,65,62,60,62,62,62,62,60,57,60,62,65,64,62,64,64,62,67,67,69,64,65,64,62,65,60,62,62,60,65,64,62,64,65,64,62,60,62,62"
100.mid,"69,65,62,64,65,67,67,69,67,67,69,67,65,69,65,67,72,72,71,69,65,67,67,69,67,65,67,69,69,69,72,71,67,65,69,67,69,67,65,65,62,64,65,67,69,67,67"
101.mid,"67,69,72,69,67,65,67,69,67,71,72,74,76,74,72,71,74,72,71,72,69,65,69,72,71,67,67,67,65,69,65,64,65,69,69,65,65,64,62,69,62,62,64,65,67,67,67,69,69,67,65,67,69,69,67,65,65,62,64,65,67,69,67,67"
102.mid,"65,65,65,65,65,65,67,65,65,65,67,65,67,69,69,69,67,67,65,65,65,65,67,67,65,65"
103.mid,"67,67,67,67,67,67,67,65,67,69,72,72,72,67,71,72,69,67,69,67,65,65,67,65,67,69,72,72,74,71,72,69,67,67,65,62,64,65,67,65,67,69,69,67,67,72,72,71,72,69,67"
104.mid,"65,67,65,67,67,69,69,69,67,67,65,65,65,65,67,67,65,65"
105.mid,"69,69,67,65,67,67,69"
106.mid,"60,60,62,62,60,64,65,62,65,67,69,69,69,67,69,67,64,65,64,62,62,64,65,67,67,69,67,65,62,65,65,64,62,60,60,65,62,62,69,69,69,67,67,65,67,69,67,65,62"
107.mid,"65,65,67,65,67,67,69,69,69,67,67,65,65,65,65,67,67,65,65"
108.mid,"69,69,67,65,67,67,69"
109.mid,"65,65,65,67,65,64,67,69,69,69,67,67,65,65,65,65,67,67,65,65"
110.mid,"69,67,69,69,69,69,69,69,69,67,65,67,69"
111.mid,"62,65,62,65,64,62,62,65,65,65,65,65,69"
112.mid,"65,65,67,65,65,65,65,67,69,69,65,67,69,65,67,69,65,64,62,65,67,71,67,71,69,65"
113.mid,"65,65,64"
114.mid,"67,71,72,74,74,74,76,74"
115.mid,"62,62,60,62,64"
116.mid,"65,67,67,69,72,71,72,69,67,69,72,67,69,67,65,64,65,62,64,65,67,67,65,69,72,71,72,69,72,69,69,69,65,67,67,65,64,65,62,64,65,67,65,67,69,69,67,67,72,72,71,72,69,67,69,67"
117.mid,"67,65,67,67,67,69,67,67,67,67,65,64,65,62,64,65,60,62,64,65,67,67,69,67,69,67,69,72,71,69,67,69,67,67,67,69,67,65,67,67,72,74,72,71,71,72,74,72,74,72,74,72,71,72,71,69,67,69,72,69,67,67,65,67,67,65,64,62,65,67,69,67,67,72,72,71,72,69,67"
118.mid,"60,60,65,65,67,65"
119.mid,"65,67,71,71,71,69,71,69,67,69,67"
120.mid,"67,65,67,67"
121.mid,"64,65,67,67,65,69,72,71,72,69,67,65,67,67,69,72,72,71,72,74,72,71,69,69,69,72,71,69,65,69,72,69,67,69,67,64,65,67,67,65,67,69,67,69,67,65,65,65,69,72,72,71,67,69,67,69,67,65,67,69,69,67,65,64,65,62,60,60,60,62,65,65,67,69,69,67,67,72,71,72,69,67,69,67"
122.mid,"67,69,72,72,72,69,72,69,67,67,67,67,69,72,69,67,65,64,65,67,67,67,67,72,69,72,71,69,67,67,69,67,65,67,67,65,65,64,65,67,67,65,64,64,72,72,69,72,69,67"
123.mid,"67,69,67,69,72,72,69,72,69,67,67,67,67,65,64,60,60,67,67,71,71,72,74,76,74,72,71,71,72,71,69,72,69,72,67,67,72,71,72,69,67"
124.mid,"67,69,72,72,72,71,71,71,72,74,76,74,72,71,69,72,69,72,69,67,67,67,69,71,72,71,69,72,69,72,67,65,67,69,69,67,67,72,71,72,69,67"
125.mid,"67,67,67,72,69,67,69,72,72,71,72,74,76,74,72,71,72,74,74,72,74,72,72,71,69,72,69,67,69,67,67,67,69,72,72,67,69,72,67,69,67,65,65,65,64,62,69,69,67,69,72,67,69,67,64,65,67,69,67,65,67,67,65,64,64,72,72,69,72,72,69,67"
126.mid,"67,69,72,72,71,71,72,69,67,69,67,69,72,69,72,67,67,67,69,71,72,74,71,69,71,71,71,72,69,67,67,67,69,71,72,69,67,69,67,67,69,72,72,72,71,72,69,72,69,67,65,69,69,72,69,67,67,72,72,71,72,69,67"
127.mid,"67,71,74,74,71,69,74,74,76,74,76,77,79,79,79,76,74,76,74,74,76,72,72,74,76,76,76,74,72,74,67,69,72,72,71,69,72,69,72,67,65,67,69,69,67,67,74,74,76,74,72"
128.mid,"65,65,64,62,60,62,65,65,65,67,67,65,65,65,67,69,69,67,69,71,67,65,65,69,71,72,71,71,71,69,67,65,67,65,65,62,62,62,60,62,62,60,65,65,67,71,67,71,67,65,65,67,67,65,65,69,71,72,72,71,69,67,65,67,67,69,65,60,62,62,62,62,60,62,62,60,65,67,69,71,69,67,71,67,71,65,65,67,71,67,71,65,65,69,69,65,67,69,67"
129.mid,"65,64,65,62,62,65,62,60,62,65,67,65,67,65,65,65,65,67,69,67,65,65,65,67,69,69,69,69,65,67,65,62,62,65,60,62,65,67,65,67,65,65,65,67,69,67,65,67,62,64,65,64,62,60,62,65,67,65,65,64,67,67,69,67,65,65,69,69,65,67,69,67"
130.mid,"67,69,72,72,72,72,72,72,71,69,71,72,71,69,67,67,69,72,69,67,65,64,65,67,67,65,67,67,69,67,64,64,72,72,72,69,72,72,71,67"
131.mid,"67,67,67,69,69,67,69,69,71,67,67,67,67,67,67,69,67,67,67,67,65,67,67,69,65,65,67,67,65,67,69,72,76,72,71,72,74,72,72,74,72,72,72,72,71,69,67,69,72,69,67,67,67,67,65,67,67,65,64,65,62,64,65,67,69,69,67,65,67,67,65,62,64,65,67,67,67,72,72,71,72,69,67"
132.mid,"69,64,65,67,67,69,72,72,72,71,69,67,69,67,69,67,64,65,67,67,67,74,67,69,72,71,72,69,67,69,72,67,69,67,65,64,62,65,67,69,67,67"
133.mid,"65,67,69,67,67,67,69,67,67,69,69,67,69,67,67,65,67,69,72,72,72,71,69,67,69,67,69,67,64,65,67,67,67,74,67,69,72,71,72,69,67,69,72,67,69,67,65,64,62,65,67,69,67,67,72,72,71,72,69,67,69,67"
134.mid,"65,65,65,64,67,69,64,65,62,60,60,65,65,65,62,67,67,69,69,69,67,67,65,65,69,69,65,67,69,67,65"
135.mid,"64,62,64,60,62,64,64,62,67,69,69,67,69,67,64,67,67,69,69,72,69,67,69,67,64,65,62,60,60,62,64,64,64,65,62,60,62,64,62,67,67,69,67,67,69,72,71,69,67,69,67,64,65,62,60,60,62,64,64,67,69,69,67,64,67,65,64,62,64,64,69,67,69,72,69"
136.mid,"62,62,65,67,69,67,67,67,69"
137.mid,"57,60,62,65,62,62,62,65,65,64,65,67,62,65,62,62,60,62,65,64,65,62,62,60,65,65,67,67,65,65,64,62,65,62,64,65,64,62,64,65,64,62,64,65,62,65,67,69,67,69,67,65,67,67,65,64,65,67,65,67,65,65,64,62,64,65,62,62,65,62,62,64,65,64,62,60,62,65,64,65,67,65,65,64,62,65,62,62,60,60,62,65,67,67,67,65,67,67,65,64,65,64,62,60,62,60,62,65,65,64,62,62,65,67,65,65,64,62,64,65,64,62,64,65,62"
138.mid,"59,60,62,65,62,62,65,62,62,65,62,62,65,62,60,62,62,65,67,65,64,64,65,67,65,67,67,65,65,67,67,64,65,62,65,67,65,67,65,64,62,64,65,64,65,64,62,65,65,67,69,69,67,67,65,65,67,65,67,69,65,64,62,60,65,65,64,65,64,62,65,62,60,62,62,60,65,62,65,65,64,65,65,62,64,65,62,57,60,62,60,62,65,65,64,60,60,62,64,65,64,62,62,64,65,64,65,64,62"
139.mid,"62,65,64,65,64,62,62,65,64,65,67,69,67,65,65,67,69,67,69,67,67,65,65,64,62,65,62,64,65,62,64,67,69,67,69,72,71,69,69,67,67,72,69,67,69,67,69,71,72,69,69,67,69,72,67,65,65,65,67,69,67,69,67,67,65,65,64,65,62,65,67,69,67,69,67,65,67,65,65,69,67,65,67,69,67,64,67,64,65,65,64"
140.mid,"60,62,65,67,67,69,67,67,65,67,69,69,69,69,67,67,69,67,65,67,65,67,69,69,67,65,64,67,67,65,65,67,69,69,69,69,67,67,69,65,62,65,67,69,67,65,64,62,64,65,64,62,64,65,62,69,71,72,71,67,69,69,72,74,72,74,72,74,76,74,72,74,72,74,72,71,69,69,67,72,74,77,77,77,76,74,74,74,72,74,76,74,72,74,72,72,74,72,74,76,74,76,72,74,76,74,72,74,72,74,72,71,69,69,69,67,69,71,72,71,69,69,71,72,65,67,69,69,72,74,72,71,69,67,69,67,65,67,65,65,69,65,65,64,65,67,65,67,65,67,69,67,69,67,65,67,65,65,69,67,65,67,65,64,62,64,65,64,65,64,62"
141.mid,"62,67,69,67,67,67,67,64,65,62,64,65,64,62,60,62,65,67,69,72,69,69,67,72,72,71,71,72,74,72,71,69,69,71,72,71,69,67,69,72,69,72,69,67,72,69,72,74,72,74,72,72,69,72,67,69,67,65,67,69,67,69,69,67,69,67,65,67,71,69,67,69,65,67,69,72,69,67,71,71,69,67,65,67,69,67,69,67,69,67,65,62,65,67,67,64,65,62,64,65,64,62,60,62,65,67,67,65,67,65,64,67,69,65,67,67,69,72,69,72,69,67"
142.mid,"60,62,62,69,72,69,69,69,69,69,67,69,72,69,67,67,65,67,69,67,69,67,65,67,62,67,65,62,65,65,65,64,62,64,65,62,62,62,67,67,69,67,72,71,72,74,69,71,72,71,69,67,69,69,67,69,74,72,72,72,71,71,69,71,71,69,69,69,69,74,72,72,71,69,69,69,69,69,69,71,72,67,67,67,65,67,65,69,71,72,72,69,71,72,69,67,65,67,69,67,69,65,65,67,69,67,65,65,64,62,65,62,67,65,62,65,65,65,64,62,64,65,62"
143.mid,"65,62,65,65,65,65,65,67,65,65,62,65,62,65,64,65,69,65,65,65,65,64,62,64,65,62,67,69,67,67,67,65,65,64,65,65,64,69,69,67,69,72,67,67,65,64,65,65,64,64,65,67,65,65,65,65,64,62,65,62,65,64,65,67,69,71,69,71,71,67,67,69,69,67,67,65,65,64,62,65,62,65,67,69,67,69,67,65,67,65,65,65,67,67,69,67,64,67,64,65,65,64"
144.mid,"60,60,65,64,65,67,65,69,67,67,67,69,67,65,62,65,64,65,62,62,60,62,65,64,65,67,65,67,69,65,62,65,62,60,60,60,62,65,65,64,65,67,69,65,64,65,62,65,62,62"
145.mid,"67,72,72,72,74,74,74,74,74,72,74,72,72,71,74,76,74,77,76,77,79,77,76,76,74,76,74,72,72,72,76,74,72,74,76,74,71,74,71,72,72,71,74,72,72,74,76,77,74,74,72,74,76,72,72,71,71,67,65,69,72,76,74,72,71,69,72,69,72,69,72,67,67,69,67,67"
146.mid,"67,72,72,72,74,74,74,74,72,74,72,72,71,74,76,74,77,76,77,79,77,76,74,76,74,72,74,72,72,76,74,72,74,76,74,71,74,71,72,72,71,74,72,72,74,76,77,74,74,72,74,76,72,72,71,69,67,65,69,72,74,72,72,71,69,72,69,72,69,72,67,67,69,67,67"
147.mid,"74,74,74,76,77,76,74,72,74,72,72,71,72,72,74,71,72,74,72,74,72,74,76,77,76,77,74,72,74,72,72,71,72,74,72,74,74,74,76,74,74,74,74,76,74,76,74,72,74,72,72,74,76,74,76,79,76,74,72,74,76,74,76,74,72,71,72,71"
148.mid,"64,65,67,65,64,62,64,65"
149.mid,"67,67,71,72,74,74,72,72,71,69,72,67,67,69,67,69,65,67,69,72,72,74,74,72,74,76,74,72,71,71,67,69,69,74,72,71,72,69,67,69,69,67,69,65,64,62,67,69,67,69,72,69,72,67,67,69,71,69,65,65,64,60"
150.mid,"67,67,72,69,67,69,67,65,67,69,69,67,69,67,65,69,69,72,69,67,67,69,71,72,74,76,76,76,74,72,72,74,72,72,72,71,69,72,72,71,67,67,72,67,69,72,71,67,71,72,76,72,72,71,69,67,67,69,72,69,72,67,67,72,72,71,72,69,67"
151.mid,"65,69,67,72,72,72,72,76,72,72,71,74,74,76,72,69,72,72,74,72,71,72,69,67,69,69,67,69,65,65,71,69,65,69,72,72,71,69,67,72,72,74,72,72,74,74,72,69,71,72,74,74,72,72,74,72,71,72,69,69,67,69,67,69,67,65,67,69,67,69,65,65,72,72,74,69,72,71,69,67"
152.mid,"67,67,72,71,72,74,72,71,69,72,72,67,69,67,65,69,74,72,71,67,67,67,71,72,74,74,72,69,71,72,74,71,71,72,74,74,72,72,71,69,67,69,67,65,69,72,72,72,72,74,72,69,67,65,67,69,69,67,67,72,72,71,72,69"
153.mid,"67,67,72,69,67,69,67,65,67,69,69,67,67,67,72,71,72,72,74,74,74,72,69,72,74,71,71,72,74,74,72,72,71,69,67,69,67,65,69,72,72,72,72,74,72,69,67,65,67,69,69,67,67,72,72,71,72,69,67"
154.mid,"57,60,62,65,62"
155.mid,"62,65,62,62,60,65,67,65,69,69,71,69,67,67,64,65,67,65,64,62,65,64,62,62,62,60,62,65,65,65,64,65,67,69,67,65,64,62,62,72,72,72,71,69,67,69,71"
156.mid,"69,65,67,67,69,67,72,72,69,72,67,67,65,69,72,72,76,76,76,72,74,76,72,71,69,69,72,72,72,71,69,72,71,69,67,69,72,69,67,67,65,67,67,67,65,64,65,62,64,65,67,65,67,69,69,67,67,72,72,71,72,69,67"
157.mid,"67,67,65,67,69,67,65,64,65,65,65,65,62,65,64,62,60,60,62,62,62,67,67,69,69,67,71,72,72,71,69,67,71,72,67,69,67,65,64,62,65,62,60,60,62,62,67,67,67,65,69,67,69,64,62,64,64,64,69,67,69,72,67,64"
158.mid,"65,64,65,62,64,65,64,60,67,65,67,67,69,67,65,65,65,69,71,72,71,69,65,64,67,67,69,67,65,65,65,65,72,72,74,72,71,69,67,65,67,67,69,67,65,65,65,65,65,64,62,65,62,62,60,62,65,65,67,65,69,67,65,67,67,69,67,65,65,65,69,71,69,67,72,74,72,71,69,67,65,69,71,69,65,65,65,65,65,64,62,60,65,67,67,65,65,65,64,62,60,60,65,65,65,67,67,65,67,67,69,67,65,65,69,69,67,69,67,65"
159.mid,"64,65,67,67,65,69,72,69,67,65,67,67,69,67,67,64,65,67,67,67,67,69,67,65,69,69,72,69,67,67,72,72,72,74,72,71,69,69,65,69,72,71,69,67,65,65,67,67,69,72,72,71,69,72,71,69,67,69,67,65,65,67,69,67,69,72,71,69,72,69,67,65,67,67,65,62,64,65,67,67,67,72,72,71,72,69,67,69,67"
160.mid,"65,60,62,62,64,65,67,65,64,62,65,64,62,62,65,65,65,67,69,67,69,72,69,69,67,65,65,65,65,67,65,65,64,62,60,62,62,60,62,65,67,65,65,64,65,67,69,67,65,64,62,62,72,72,72,65,67,69"
161.mid,"60,62,65,67,67,65,67,64,65,62,65,67,69,67,65,67,69,67,69,71,69,65,67,69,67,65,65,64,65,67,65,65,64,62,60,62,65,64,62,62,69,67,69,72,67"
162.mid,"67,67,72,69,67,69,67,65,67,69,72,67,67,71,72,74,72,74,72,69,72,71,72,69,69,67,67,67,69,72,67,67,67,69,72,72,72,72,72,69,69,67,69,72,72,72,71,72,74,76,74,72,72,71,69,69,69,67,72,69,67,65,69,69,69,67,64,72,72,69,72"
163.mid,"62,65,62,65,64,62,62,65"
164.mid,"60,62,65,64,65,67,65,62,60,62,62,62,60,65,67,69,67,65,67,65,62,65,64,64,65,62,62,60,64,65,67,67,65,67,69,65,64,62,60,62,62,67,65,64,62,60,64,65,64,62,60,62,62,69,71,72,71,69,69,67,67,65,62,62,60,62,67,67,69,67,65,62,65,64,62,65,62,60,62,60,62,65,67,65,64,67,69,67,65,64,62,60,62,67,65,64,62,62,65,65,65,64,64,62,64,65,64,62,60"
165.mid,"65,69,72,72,72,72,72,69,72,74,72,76,74,72,69,69,72,69,69,69,72,72,71,69,67,69,71,72,71,69,69,71,72,65,69,72,72,71,72,69,69,71,72,69,67,65,67,69,69,67,67,65,67,67,65"
166.mid,"62,67,62,65,64,62,62,65"
167.mid,"62,65,67,69,67,69,65,62,65,67,69,67,65,67,69,71,69,71,71,67,65,69,72,71,67,67,69,65,64,62,67,67,69,65,67,67,69,72,69,72,69,67,72,74,72,72,71,72,74,72,72,74,74,72,72,74,69,72,69,67,65,67,69,72,69,69,67,72,72,72,71,72,71,69,67,67,69,69,67,69,67,65,67,65,69,65,67,69,72,72,72,71,69,67,67,69,65,67,67,69,72,69,72,69,67"
168.mid,"67,72,71,72,74,72,74,76,74,76,76,74,74,74,76,76,77,74,74,72,74,72,72,71,74,76,74,77,76,77,79,77,76,76,74,76,74,72,74,72,72,76,74,72,74,76,74,71,74,71,72,72,71,74,72,74,76,77,74,74,74,72,74,76,72,72,71,69,67,65,69,72,74,72,72,71,69,72,69,72,69,72,67,67,69,67,67"
169.mid,"74,74,74,76,77,76,74,72,74,72,72,71,72,74,72,74,71,72,74,72,74,74,76,77,76,77,74,72,74,72,72,71,72,74,72,74,74,74,74,74,76,74,74,74,74,76,74,74,74,74,76,74,76,74,72,74,72,72,74,76,74,76,79,76,74,72,74,76,74,76,74,72,71,71"
170.mid,"67,67,71,72,69,67,67,67,69,67,65,69,67,67,67,69,67,67,67,71,72,74,72,74,72,72,69,72,74,72,72,72,74,72,72,67,69,67,72,69,71,72,74,72,69,72,69,67,67,69,65,67,67,69,72,69,72,69,67"
171.mid,"67,71,72,69,67,72,67,69,72,72,74,72,72,71,72,72,71,67,71,72,69,72,67,65,65,67,67,65,67,65,65,65,62,65,67,65,64,65,65,64,69,69,72,69,72,72,67,69,67,69,67,64,65,67,65,64,62,62,64,65,65,60,62,65,62,65,69,69,69,67,65,65,65,69,67,65,67,69,67,64,67,64,65,65,64"
172.mid,"67,67,71,72,76,72,76,72,71,72,72,74,76,76,74,69,74,74,71,74,76,74,72,72,74,74,72,71,72,71,69,67,69,69,67,69,67,65,67,69,72,72,71,69,72,74,74,71,72,74,72,71,69,69,71,72,71,69,69,67,67,69,72,69,67,69,69,67,69,74,74,69,74,76,74,72,72,74,74,72,71,72,71,69,67,69,67,65,65,69,72,74,72,71,71,72,74,72,74,74,72,72,72,72,69,72,71,72,74,72,71,69,69,71,72,71,69,67,69,72,72,72,72,69,71,72,74,72,71,69,69,71,72,71,69,67,69,72,69,67,69,69,67"
173.mid,"71,71,71,67,71,71,67,71,71,69,67,72,69,72,71,69,69,67,65,67,69,67,69,65,65,67,69,67,72,72,71,72,74,72,72,69,69,72,74,72,69,71,69,67,65,67,69,69,67,69,67,69,72,67,67,65,72,74,72,74,76,74,72,69,69,67,69,65,69,72,72,71,72,71,69,69,67,67,65,67,69,69,67,67,65,67,67,65"
174.mid,"62,69,72,69,69,69,69,69,72,69,69,67"
175.mid,"65,65,65,64,67,69"
176.mid,"67,69,72,72,72,72,72"
177.mid,"69,72,67,69,67,65,67,69,69,72,69,67,65,69,72,69,67,69,64,65,65,62,64,62,64,67,69,72,69,67,69,72,72,72,74,69,67,67,69,71,72,69,72,69,65,67,69,69,65,67,69,69,67,64,65,67,65,64,62,62,64,65,62,62,65,64,65,65,69,69,71,72,67,64,65,67,65,67,65,64,65,62,62,64,65,64,65,64,62,69,67,69,72,74,77,74,72,74,77,77,76,74,76,77,76,72,72,69,72,74,76,77,76,72,74,76,77,76,77,76,76,76,74,76,77,77,77,72,69,72,69,72,71,72,69,67,69,65,67,67,69,65,67,69,67,65,67,67,69,62,64,65,64,65,64,62"
178.mid,"67,67,69,67,65,69,72,74,76,72,72,71,72,74,72,69,67,67,69,72,69,67,67,67,67,67,69,67,67,65,65,69,72,74,76,72,72,71,72,74,72,69,67,67,69,72,69,65,72,69,67,69,67,67"
179.mid,"67,67,72,72,72,69,72,72,67,67,74,71,72,69,67,65,67,69,69,67,67,67,67,67,71,72,74,72,74,74,74,67,69,72,72,71,69,67,69,72,69,72,67,67,74,74,76,74,72,72,69,67"
180.mid,"67,65,67,65,65,62,65,65,67,69,67,67,67,67,69,69,67,65,67,69,69,67,65,65,62,64,65,67,69,67,67,67,67,69,67,65,65,67,67,65,69,72,72,67,71,72,69,69,67,67,72,72,71,72,69,67"
181.mid,"62,60,62,65,65,62,60,62,65,65,64,60,65,67,69,67,65,67,69,69,65,69,65,69,72,67,65,65,67,67,65,64,62,62,60,62,65,64,62,62,69,69,69,67,67,65,67,69,67"
182.mid,"64,65,67,67,67,67,65,67,69,65,64,62,62,67,67,69,67,65,67,67,69,65,65,65,69,72,72,71,72,69,67,65,67,69,69,67,67,72,72,71,72,69,67"
183.mid,"67,67,72,72,72,74,76,74,74,72,77,77,76,74,76,74,74,72,74,76,76,74,74,74,76,74,72,72,69,72,72,72,72,69,72,67,67,74,72,71,69,74,74,76,74,72"
184.mid,"64,65,67,67,65,64,62,67,67,69,69,67"
185.mid,"65,65,65,65,65,65,65,64,62,60,62,64,65,62"
186.mid,"60,62,64,65,67,69,69,67,67,69,67,65,64,65,67,67,69,72,69,72,67,67,69,72,71,72,69,71,72,69,67,69,67,69,67,64,65,67,67,67,67,65,64,65,67,67,65,64,65,62,60,60,60,62,65,65,67,69,67,65,67,67,69,72,69,72,67,67"
187.mid,"67,67,72,72"
188.mid,"67,65,67,65,65,62,65,65,67,69,67"
189.mid,"65,65,65,65,65,67,65,65,65,65,65,67,65,67,69,69,69,67,67,65,65,65,65,67,67,65,65"
190.mid,"65,65,65,65,65,65,64,62,60,62,64,65,62"
191.mid,"65,65,65,67,65,65,65,67,65,67,69,69,69,67,67,65,65,65,65,67,67,65,65"
192.mid,"65,65,67,65,65,65,67,65,64,67,69,69,69,67,67,65,65,65,65,67,67,65,65"
193.mid,"69,67,69,69,69,69,69,69,69,67,65,67,69"
194.mid,"62,65,62,65,64,62,62,65"
195.mid,"62,60,60,65,64,65,62,65,62,62,60,62,64,65,67,67,65,64,65,64,65,64,64,65,62,60,62,65,64,65,67,69,67,64,62,65,64,62,62,65,67,69,69,69,67,64,65,67,69,65,64,62,65,62,62,60,60,62,65,64,65,67,69,65,65,64,62,60,62,65,64,62,62,69,69,69,67,67,65,67,69,67"
196.mid,"62,60,65,67,69,67,69,67,65,67,69,69,67,67,65,62,62,64,65,67,65,64,60,62,65,64,62,62,65,69,69,67,69,67,65,64,67,65,64,62,62"
197.mid,"67,65,62,64,65,67,67,69,67,67,69,67,65,69,67,67,72,72,71,69,67,67,67,69,67,65,67,69,69,69,72,71,67,65,69,67,69,67,65,65,62,67,69,67,67"
198.mid,"62,64,65,62,60,62,64,64,65,62,62,67,67,67,69,67,64,65,64,62,65,62,60,62,62,65,60,62,67,62,65,65,64,62,60,64,64,62,64,65,64,62,60,62,62,67,69,71,72,71,69,67,69,65,62,62,67,67,65,62,60,62,64,64,60,62,65,64,64,67,69,67,64,65,64,62,65,62,60,64,64,62,64,65,64,62,60,62,62"
199.mid,"74,74,71,74,76,74,72,74,74,74,72,72,72,67,67,72,71,69,67,69,74,71,69,72,71,69,69,74,74,76,74,72,71,72"
200.mid,"62,62,62,65,65,60,60,62,62,62,67,65,65,65,60,60,64,62,64,65,64,62,60,62,65,64,62,62,72,72,72,65,67,69"
201.mid,"65,62,65,65,65,64,65,67,65,64,67,69,67,67,65,62,64,65,67,67,65,64,64,67,65,67,72,65,62"
202.mid,"67,72,69,72,71,72,74,72,71,72,69,67,69,69,72,67,67,65,65,65,64,62,62,64,67,67,69,69,69,67,69,72,69,67,65,64,65,67,67,69,67,64,64,72,72,72,69,72,72,71,67"
203.mid,"67,69,72,72,72,72,72,69,72,72,67,67,74,72,74,74,76,74,72,71,69,71,71,71,67,71,74,72,71,69,67,72,71,72,69,67,65,67,69,67,65,64,64,72,72,72,69,72,72,71,67"
204.mid,"62,64,65,64,65,67,67,65,64,62,69,72,67,65,64,62,60,60,62,65,62,62,62,62,60,67,69,67,67,65,64,62,64,64,64,69,67,69,69,74,74,72,71,69,72,71,69,67,69,69,67,64,65,67,65,64,64,62,65,69,72,71,69,67,65,67,62,65,65,65,64,62,64,65,67,64,64"
205.mid,"74,74,71,74,76"
206.mid,"62,62,62,65,65"
207.mid,"65,65,65,65,65,67,65,65,65,65,65,67,65,67,67,69,69,69,67,67,65,65,65,65,67,67,65,65"
208.mid,"65,65,65,67,65,65,65,65,67,65,64,67,69,69,69,67,67,65,65,65,65,67,67,65,65"
209.mid,"69,67,69,69,69,69,69,69,69,69,67,65,67,69"
210.mid,"65,65,65,65,65,65,67,65,65,65,65,67,65,67,69,69,69,67,67,65,65,65,65,67,67,65,65"
211.mid,"69,67,69,69,69,69,69,69,69,67,65,67,67,69"
212.mid,"65,65,65,65,67,65,65,65,65,65,67,65,67,69,69,69,67,67,65,65,65,65,67,67,65,65"
213.mid,"69,67,69,69,69,69,69,69,69,69,69,67,65,67,69"
214.mid,"69,69,69,69,69,69,69,67,65,62,65,67,69,65"
215.mid,"65,64,62,62,65,62,62,60,60,62,65,65,67,65,65,64,67,69,67,69,67,64,65,65,67,67,65,65,65,67,69,69,69,69,72,69,67,67,69,67,65,64,65,67,67,65,64,62,65,64,62,62,60,62,60,62,60,62,65,65,65,67,65,65,69,67,69,65,64,62,65,67,60,62,65,67,65,65,64,67,67,69,67,65,65"
216.mid,"65,69,72,72,72,72,72,67,72,74,69,72,71,69,69,69,69,72,72,71"
217.mid,"62,65,62,65,65,64,65,67,65,65,65,65,62,65,62,60,65,64,65,62,62,60,60,62,60,60,59,60,65,65,64,62,65,65,65,65,65,64,65,67,65,64,65,62,65,62,65,67,69,69,69,67,69,72,69,69,67,65,65,65,65,65,65,67,65,64,67,64,65,65,64,65,62,67,65,64,65,64,65,62,64,67,69,72,69,69,67,69,72,72,72,71,69,72,69,67,69,65,67,69,65,62,60,65,62,60,62,65,64,65,60,62,65,64,62,65,67,67,65,67,69,72,67,69,67,64,67,64,65,65,64"
218.mid,"60,62,62,69,69,72,69,67,65,65,64,65,69,64,62,65,64,62,62,62,62,60,62,65,67,65,64,67,65,64,62,62,69,69,69,67,67,65,67,69"
219.mid,"67,67,71,72,74,76,74,74,74,72,76,79,79,74,76,79,76,74,72,71,72,74,76,74,74,74,76,74,72,74,72,71,69,72,72,74,72,72,71,69,72,69,72,67,67,69,67,69,72"
220.mid,"65,65,64,65,60,60,59,65,67,65,65,67,67,69,65,65,65,67,69,69,67,71,69,67,67,65,67,67,69,65,65,65,67,69,69,71,69,67,65,67,69,67,67,67,69,65,65,64,65,62,65,60,60,62,65,67,65,65,64,67,67,69,67,65,65,69,69,65,67,69,67,65"
221.mid,"67,67,71,72,74,76,74,74,74,72,76,79,79,76,74,76,74,71,72,74,74,74,76,74,74,72,74,72,69,72,72,74,72,72,71,69,72,69,72,67,67,74,74,76,74,72,72,71,67"
222.mid,"65,65,65,64,67,67,69,64,65,62,60,60,65,65,65,65,64,67,69,69,69,67,67,65,65,69,69,65,67,69,67,65"
223.mid,"67,69,72,72,72,72,71,69,72,69,67,67,71,72,74,76,74,72,69,72,74,72,69,72,72,71,69,72,71,69,69,69,69,69,69,72,69,67,65,67,67,67,65,64,72,72,69,72,72,71,67"
224.mid,"67,69,67,69,72,72,72,72,72,71,69,72,69,67,67,69,72,71,69,67,69,72,69,67,69,65,69,72,71,67,67,72,67,65,64,64,65,67,67,65,67,67,69,67,64,64,72,72,69,72,72,71,67"
225.mid,"60,62,64,65,67,65,67,69,69,67,67,69,72,72,72,71,69,67,69,72,69,67,67,67,69,67,65,65,64,62,65,62,62,60,60,62,64,65,67,67,65,67,69,69,67,67,67,72,76,72,74,72,71,72,71,69,67,67,65,64,65,67,69,69,67,67,65,62,64,65,67,67,67,72,72,71,72,69"
